Subj,Course,Status,Subj_Desc,Sec,CRN,Title,Campus,Schedule_Type,Schedule_Type_Desc,Primary Instructor Last Name,Primary Instructor First Name,Primary Instructor ID,Crosslist_ID,Approv,Detail_Code,Fee,Min Credits,Max_Credits,Prior_Enrl,SCH,Auth_Size,Actual_Enrl,Seats_Avail,%_Capacity,Waitlist_Max,Waitlist_Actual,Waitlist_Avail,POT,Start_Date_1,End_Date_1,Meeting_Time_1,Meeting_Location_1,Instruct_Method_1,Instruct_Method_Desc_1,Start_Date_2,End_Date_2,Meeting_Time_2,Meeting_Location_2,Instruct_Method_2,Instruct_Method_Desc_2,Start_Date_3,End_Date_3,Meeting_Time_3,Meeting_Location_3,Instruct_Method_3,Instruct_Method_Desc_3,Start_Date_4,End_Date_4,Meeting_Time_4,Meeting_Location_4,Instruct_Method_4,Instruct_Method_Desc_4,Start_Date_5,End_Date_5,Meeting_Time_5,Meeting_Location_5,Instruct_Method_5,Instruct_Method_Desc_5,Start_Date_6,End_Date_6,Meeting_Time_6,Meeting_Location_6,Instruct_Method_6,Instruct_Method_Desc_6,Start_Date_7,End_Date_7,Meeting_Time_7,Meeting_Location_7,Instruct_Method_7,Instruct_Method_Desc_7,Start_Date_8,End_Date_8,Meeting_Time_8,Meeting_Location_8,Instruct_Method_8,Instruct_Method_Desc_8,Start_Date_9,End_Date_9,Meeting_Time_9,Meeting_Location_9,Instruct_Method_9,Instruct_Method_Desc_9,Start_Date_10,End_Date_10,Meeting_Time_10,Meeting_Location_10,Instruct_Method_10,Instruct_Method_Desc_10
CI,410,A,Curriculum & Instruction,001,81815,TOP: DOC YNG CHLDRN'S LRNG,I,L,Lecture,Parnell,William,936024912,BZ,,,,4,4,0,4,25,1,24,0.04,0,0,0,F03,2015-06-22 00:00:00,2015-07-12 00:00:00,MTWR 0830-1500,HGCDC,U,Hybrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,410,A,Curriculum & Instruction,002,81817,TOP: TCHNG&LRNG W/COMP INF&TOD,I,L,Lecture,Albright,Rebecca,935015655,CB,,,,3,3,0,9,25,3,22,0.12,0,0,0,D08,2015-06-22 00:00:00,2015-08-16 00:00:00,,WEB,W,Fully Online,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,410,A,Curriculum & Instruction,003,80264,TOP: DIGITAL CAMERA IN ECE,I,L,Lecture,Williams,Sarah,957874263,IA,,,,1,1,7,4,25,4,21,0.16,0,0,0,D08,2015-06-22 00:00:00,2015-08-16 00:00:00,,WEB,W,Fully Online,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,410,A,Curriculum & Instruction,558,82879,TOP: OPAL SCHOOL SUMMER SYMP,K,L,Lecture,Harris MacKay,Susan,981663889,,,F504,120,2,2,0,4,75,2,73,0.03,0,0,0,A01,2015-06-18 00:00:00,2015-06-18 00:00:00,R 0830-1615,OFFCAM,,,2015-06-19 00:00:00,2015-06-19 00:00:00,F 0830-1600,OFFCAM,,,2015-06-20 00:00:00,2015-06-20 00:00:00,S 0830-1615,OFFCAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,410,A,Curriculum & Instruction,628,82683,TOP: HRSSMNT & BULLYING SCHLS,K,L,Lecture,Reynolds,Candyce,968103243,,,F504,180,3,3,0,0,100,0,100,0,0,0,0,I10,2015-06-22 00:00:00,2015-08-30 00:00:00,,WEB,W,Fully Online,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,410,A,Curriculum & Instruction,631,82716,TOP: RDG & WRT CONTENT AREA,K,L,Lecture,Bernards,Pamela,927192477,,,F504,180,3,3,0,0,100,0,100,0,0,0,0,I10,2015-06-22 00:00:00,2015-08-30 00:00:00,,WEB,W,Fully Online,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,410,A,Curriculum & Instruction,635,82722,TOP: TALENTED & GIFTED,K,L,Lecture,Bernards,Pamela,927192477,,,F504,180,3,3,0,0,100,0,100,0,0,0,0,I10,2015-06-22 00:00:00,2015-08-30 00:00:00,,WEB,W,Fully Online,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,410,A,Curriculum & Instruction,636,82724,TOP: TEACHING DIVERSITY,K,L,Lecture,Bernards,Pamela,927192477,,,F504,180,3,3,0,0,100,0,100,0,0,0,0,I10,2015-06-22 00:00:00,2015-08-30 00:00:00,,WEB,W,Fully Online,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,410,A,Curriculum & Instruction,637,82726,TOP: TEACH MATH CONCEPTUALLY,K,L,Lecture,Chappell,Kim,942875350,,,F504,180,3,3,0,0,100,0,100,0,0,0,0,I10,2015-06-22 00:00:00,2015-08-30 00:00:00,,WEB,W,Fully Online,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,410,A,Curriculum & Instruction,639,82733,TOP: TRY DFFRNTD INSTRCTN,K,L,Lecture,Dahl,Steve,977622261,,,F504,240,4,4,0,0,100,0,100,0,0,0,0,I10,2015-06-22 00:00:00,2015-08-30 00:00:00,,WEB,W,Fully Online,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,410,A,Curriculum & Instruction,641,82685,TOP: IMPLMNT COMMON CORE STNDS,K,L,Lecture,Dahl,Steve,977622261,,,F504,240,4,4,0,8,100,2,98,0.02,0,0,0,I10,2015-06-22 00:00:00,2015-08-30 00:00:00,,WEB,W,Fully Online,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,410,A,Curriculum & Instruction,642,82746,TOP: VIOLENCE IN SCHOOLS,K,L,Lecture,Sedler,Michael,912450488,,,F504,180,3,3,0,0,100,0,100,0,0,0,0,I10,2015-06-22 00:00:00,2015-08-30 00:00:00,,WEB,W,Fully Online,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,410,A,Curriculum & Instruction,644,82750,TOP: WHY DFFRNTD INSTRCTN,K,L,Lecture,Dahl,Steve,977622261,,,F504,240,4,4,0,0,100,0,100,0,0,0,0,I10,2015-06-22 00:00:00,2015-08-30 00:00:00,,WEB,W,Fully Online,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,410,A,Curriculum & Instruction,665,82896,TOP: BUILD A BUISINESS,K,L,Lecture,Elliott,Rachel,936585800,,,F504,360,6,6,0,6,25,1,24,0.04,0,0,0,B04,2015-06-22 00:00:00,2015-07-19 00:00:00,,OFFCAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,410,A,Curriculum & Instruction,666,82894,TOP: DIRECTOR CERTIFICATE TRN,K,L,Lecture,Elliott,Rachel,936585800,,,F504,360,6,6,0,24,25,4,21,0.16,0,0,0,B04,2015-06-22 00:00:00,2015-07-19 00:00:00,,OFFCAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,410,A,Curriculum & Instruction,669,83300,TOP: FINANCIAL LITERACY 2015,K,L,Lecture,Bell,Melody,942643689,,,F504,60,1,1,0,1,100,1,99,0.01,0,0,0,I10,2015-08-10 00:00:00,2015-08-11 00:00:00,MT 0800-1700,OFFCAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,410,A,Curriculum & Instruction,728,82995,TOP: INTEGRATE STEAM PRE LIT,K,L,Lecture,Zimmerly,Marika,967742966,,,F504,60,1,1,0,1,25,1,24,0.04,0,0,0,D08,2015-06-22 00:00:00,2015-06-25 00:00:00,MTWR 0830-1530,OFFCAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,432,A,Curriculum & Instruction,001,81807,COMPUTER APPS FOR CLASSROOM,I,L,Lecture,Thomas,Stephanie,940991360,BK,,,,3,3,0,39,25,13,12,0.52,0,0,0,D08,2015-06-22 00:00:00,2015-08-16 00:00:00,,WEB,W,Fully Online,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,479,A,Curriculum & Instruction,001,80265,YOUNG CHILD AS SCIENTIST,I,L,Lecture,Chaille,Christine,932550417,DO,,,,3,3,8,12,25,4,21,0.16,0,0,0,D08,2015-06-22 00:00:00,2015-08-16 00:00:00,,WEB,W,Fully Online,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
